"Subject","Experiment","Sex","Age","OutcomeCond","RespCond","Running","Congruency","Delay","Stimulus","Outcome","Resp","RT","Acc","Points","Discard","KT.RespAcc","KT.OutcomeAcc","Error"
"41","OR-priming-baseline","female","18","1","1","PracticeTest","Incongruent","Short","S2","O1","R1","572","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","PracticeTest","Baseline","Short","S3","O2","R2","392","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","PracticeTest","Baseline","Long","S3","O2","R2","348","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S1","O1","R1","433","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S2","O1","R1","653","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","531","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S2","O1","R1","441","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","496","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","471","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1",NA,NA,NA,NA,"True",NA,NA,"OutcomeResp"
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S1","O2","R2","430","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S2","O2","R2","417","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","555","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","474","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S1","O1","R1","578","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","553","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","594","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S2","O2","R2","681","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S1","O2","R2","413","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","470","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S1","O1","R1","394","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","938","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S1","O2","R2","454","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","410","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S2","O1","R1","450","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S1","O2","R2","466","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","569","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S2","O1","R1","536","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","393","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S2","O2","R2","501","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","616","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","442","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S2","O2","R2","418","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S1","O1","R1","441","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","495","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","514","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S2","O2","R2","568","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S2","O1","R1","493","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S1","O1","R1","337","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","758","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","478","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","379","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S1","O1","R1","527","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","676","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S2","O2","R2","532","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","682","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","1952","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S1","O2","R2","440","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2",NA,NA,NA,NA,"True",NA,NA,"OutcomeResp"
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","468","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S2","O1","R1","428","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S1","O2","R2","500","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","445","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","719","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","825","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S2","O2","R2","486","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S1","O2","R2","410","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O1","R1","623","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Short","S1","O1","R1","620","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S1","O2","R2","518","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","471","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Long","S2","O1","R1","510","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","467","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Incongruent","Short","S2","O1","R1","885","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O2","R2","474","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S2","O2","R2","439","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Congruent","Long","S1","O1","R1","475","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Short","S3","O2","R2","563","1",NA,"False",NA,NA,NA
"41","OR-priming-baseline","female","18","1","1","Test","Baseline","Long","S3","O1","R1","838","1",NA,"False",NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S1","O1","R2","9009","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S1","O1","R1","1917","1","1",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S2","O2","R1","1353","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S2","O2","R2","1004","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S3","","R1","2271","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","PracticeTraining",NA,NA,"S3","","R2","658","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R2","1934","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","550","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","1453","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","440","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","102","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R2","1954","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","679","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","114","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","844","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","1339","1","4",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R2","937","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","824","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R2","1460","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","754","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","604","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","664","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","531","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","751","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","743","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1529","1","3",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","680","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","2110","1","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","567","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","600","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","543","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","493","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","369","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","567","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","691","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","555","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","451","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","992","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","64","1","10",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","1758","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","477","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","517","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","671","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","571","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","467","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","637","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","654","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","654","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","1019","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","844","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1018","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","544","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","544","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","744","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","716","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1307","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","870","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","789","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","891","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1301","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","927","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","949","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1085","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","871","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","614","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","642","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","552","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","486","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","782","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","346","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","736","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","850","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","440","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","940","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1419","1","3",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","2196","1","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","550","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","457","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","707","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","423","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","634","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1040","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","2054","1","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","576","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","528","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","524","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","410","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1684","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","883","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","1095","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1397","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1165","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","648","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","651","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1052","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","796","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","953","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","694","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1071","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","803","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","3146","1","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1381","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1823","1","1",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","3136","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","518","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","496","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","670","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","697","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","654","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","747","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1204","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","835","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","716","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","477","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","513","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","367","1","9",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","638","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","820","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","701","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","638","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","844","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","618","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","692","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","448","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","662","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","537","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","1008","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","545","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","945","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","873","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","667","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","533","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","589","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","509","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","860","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","763","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","531","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","999","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","802","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","645","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","502","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","566","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","710","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1139","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","1019","1","5",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","643","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R1","1204","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","742","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","576","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","736","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","539","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","616","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","706","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","620","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","835","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","1040","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","670","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","486","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","986","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","1084","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","720","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","531","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","768","1","7",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","441","1","8",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R1","769","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S3","","R2","725","0","0",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S2","O2","R2","897","1","6",NA,NA,NA,NA
"42","OR-priming-baseline","female","20","1","1","Training",NA,NA,"S1","O1","R1","597","1","8",NA,NA,NA,NA
